"","id","duration","start_date","start_station_name","start_station_id","end_date","end_station_name","end_station_id","bike_id","subscription_type","zip_code"
"548",271037,65,2014-05-04 13:53:00,"Civic Center BART (7th at Market)",72,2014-05-04 13:54:00,"Civic Center BART (7th at Market)",72,522,"Subscriber",94103
"549",270573,160,2014-05-03 14:42:00,"San Pedro Square",6,2014-05-03 14:45:00,"San Pedro Square",6,143,"Customer",91360
"550",270032,73,2014-05-02 18:05:00,"San Jose City Hall",10,2014-05-02 18:06:00,"San Jose City Hall",10,61,"Subscriber",94010
"551",269987,71,2014-05-02 17:47:00,"Steuart at Market",74,2014-05-02 17:48:00,"Steuart at Market",74,437,"Subscriber",94158
"552",269974,135,2014-05-02 17:44:00,"Palo Alto Caltrain Station",34,2014-05-02 17:46:00,"Palo Alto Caltrain Station",34,111,"Subscriber",94301
"553",269891,126,2014-05-02 17:10:00,"San Jose Diridon Caltrain Station",2,2014-05-02 17:12:00,"San Jose Diridon Caltrain Station",2,65,"Subscriber",94133
"554",269562,134,2014-05-02 13:09:00,"Temporary Transbay Terminal (Howard at Beale)",55,2014-05-02 13:11:00,"Temporary Transbay Terminal (Howard at Beale)",55,270,"Subscriber",94158
"555",269343,67,2014-05-02 09:56:00,"Harry Bridges Plaza (Ferry Building)",50,2014-05-02 09:57:00,"Harry Bridges Plaza (Ferry Building)",50,477,"Subscriber",94579
"556",269098,70,2014-05-02 08:24:00,"Temporary Transbay Terminal (Howard at Beale)",55,2014-05-02 08:25:00,"Temporary Transbay Terminal (Howard at Beale)",55,539,"Subscriber",94133
"557",268806,138,2014-05-01 20:11:00,"Harry Bridges Plaza (Ferry Building)",50,2014-05-01 20:14:00,"Harry Bridges Plaza (Ferry Building)",50,623,"Customer",NA
"558",268540,67,2014-05-01 17:54:00,"Embarcadero at Vallejo",48,2014-05-01 17:55:00,"Embarcadero at Vallejo",48,387,"Subscriber",94114
"559",268377,104,2014-05-01 17:01:00,"Market at Sansome",77,2014-05-01 17:03:00,"Market at Sansome",77,541,"Subscriber",94104
"560",268078,112,2014-05-01 13:04:00,"Market at Sansome",77,2014-05-01 13:06:00,"Market at Sansome",77,280,"Subscriber",94131
"561",267034,71,2014-04-30 17:56:00,"Beale at Market",56,2014-04-30 17:58:00,"Beale at Market",56,380,"Subscriber",94404
"562",266570,89,2014-04-30 13:38:00,"5th at Howard",57,2014-04-30 13:39:00,"5th at Howard",57,274,"Customer",94039
"563",266461,74,2014-04-30 12:12:00,"Adobe on Almaden",5,2014-04-30 12:13:00,"Adobe on Almaden",5,205,"Subscriber",95136
"564",266377,157,2014-04-30 11:07:00,"Spear at Folsom",49,2014-04-30 11:09:00,"Spear at Folsom",49,365,"Subscriber",94105
"565",263518,84,2014-04-28 16:48:00,"2nd at Townsend",61,2014-04-28 16:50:00,"2nd at Townsend",61,267,"Subscriber",94606
"566",262706,132,2014-04-28 07:42:00,"Market at 10th",67,2014-04-28 07:44:00,"Market at 10th",67,617,"Customer",NA
"567",262290,125,2014-04-27 13:11:00,"Ryland Park",84,2014-04-27 13:13:00,"Ryland Park",84,49,"Subscriber",95112
"568",261926,73,2014-04-26 16:42:00,"Harry Bridges Plaza (Ferry Building)",50,2014-04-26 16:44:00,"Harry Bridges Plaza (Ferry Building)",50,495,"Subscriber",94107
"569",261795,173,2014-04-26 13:18:00,"Powell Street BART",39,2014-04-26 13:21:00,"Powell Street BART",39,625,"Subscriber",94105
"570",261530,106,2014-04-25 22:14:00,"2nd at Townsend",61,2014-04-25 22:15:00,"2nd at Townsend",61,333,"Subscriber",94117
"571",261528,62,2014-04-25 22:14:00,"Grant Avenue at Columbus Avenue",73,2014-04-25 22:15:00,"Grant Avenue at Columbus Avenue",73,542,"Subscriber",94133
"572",261376,80,2014-04-25 18:29:00,"San Francisco Caltrain (Townsend at 4th)",70,2014-04-25 18:30:00,"San Francisco Caltrain (Townsend at 4th)",70,531,"Subscriber",94107
"573",261034,146,2014-04-25 12:18:00,"Davis at Jackson",42,2014-04-25 12:21:00,"Davis at Jackson",42,594,"Subscriber",94111
"574",260619,74,2014-04-24 19:21:00,"Powell Street BART",39,2014-04-24 19:23:00,"Powell Street BART",39,310,"Subscriber",94103
"575",260560,62,2014-04-24 18:36:00,"Market at Sansome",77,2014-04-24 18:37:00,"Market at Sansome",77,376,"Subscriber",91405
"576",260102,98,2014-04-24 13:43:00,"Grant Avenue at Columbus Avenue",73,2014-04-24 13:45:00,"Grant Avenue at Columbus Avenue",73,470,"Subscriber",94109
"577",259654,71,2014-04-24 08:32:00,"5th at Howard",57,2014-04-24 08:33:00,"5th at Howard",57,469,"Subscriber",94103
"578",259419,96,2014-04-23 23:41:00,"Embarcadero at Bryant",54,2014-04-23 23:43:00,"Embarcadero at Bryant",54,339,"Subscriber",94105
"579",258697,79,2014-04-23 13:34:00,"Market at 4th",76,2014-04-23 13:35:00,"Market at 4th",76,582,"Subscriber",94062
"580",258387,84,2014-04-23 09:12:00,"San Francisco Caltrain 2 (330 Townsend)",69,2014-04-23 09:14:00,"San Francisco Caltrain 2 (330 Townsend)",69,634,"Subscriber",94158
"581",258076,65,2014-04-23 07:05:00,"San Francisco Caltrain 2 (330 Townsend)",69,2014-04-23 07:06:00,"San Francisco Caltrain 2 (330 Townsend)",69,526,"Customer",NA
"582",257724,128,2014-04-22 18:05:00,"5th at Howard",57,2014-04-22 18:07:00,"5th at Howard",57,443,"Subscriber",94133
"583",257643,107,2014-04-22 17:34:00,"Market at 4th",76,2014-04-22 17:35:00,"Market at 4th",76,585,"Subscriber",94608
"584",257020,79,2014-04-22 09:14:00,"Civic Center BART (7th at Market)",72,2014-04-22 09:15:00,"Civic Center BART (7th at Market)",72,321,"Subscriber",94103
"585",256150,102,2014-04-21 17:13:00,"San Francisco Caltrain 2 (330 Townsend)",69,2014-04-21 17:14:00,"San Francisco Caltrain 2 (330 Townsend)",69,398,"Customer",94110
"586",255654,71,2014-04-21 09:33:00,"Civic Center BART (7th at Market)",72,2014-04-21 09:35:00,"Civic Center BART (7th at Market)",72,422,"Subscriber",94103
"587",255026,153,2014-04-20 15:54:00,"Harry Bridges Plaza (Ferry Building)",50,2014-04-20 15:57:00,"Harry Bridges Plaza (Ferry Building)",50,397,"Subscriber",94401
"588",254867,126,2014-04-20 12:09:00,"Embarcadero at Folsom",51,2014-04-20 12:11:00,"Embarcadero at Folsom",51,528,"Subscriber",94133
"589",254576,94,2014-04-19 17:09:00,"Paseo de San Antonio",7,2014-04-19 17:11:00,"Paseo de San Antonio",7,263,"Subscriber",94611
"590",254433,90,2014-04-19 14:18:00,"Market at Sansome",77,2014-04-19 14:20:00,"Market at Sansome",77,635,"Customer",80482
"591",254415,61,2014-04-19 14:03:00,"San Jose Civic Center",3,2014-04-19 14:04:00,"San Jose Civic Center",3,15,"Customer",NA
"592",254142,73,2014-04-18 22:06:00,"Market at 4th",76,2014-04-18 22:07:00,"Market at 4th",76,625,"Subscriber",94134
"593",253642,77,2014-04-18 15:24:00,"Powell Street BART",39,2014-04-18 15:25:00,"Powell Street BART",39,279,"Subscriber",94025
"594",253218,69,2014-04-18 09:19:00,"San Francisco Caltrain (Townsend at 4th)",70,2014-04-18 09:20:00,"San Francisco Caltrain (Townsend at 4th)",70,540,"Subscriber",94158
"595",253076,108,2014-04-18 08:30:00,"Powell Street BART",39,2014-04-18 08:32:00,"Powell Street BART",39,278,"Customer",85044
"596",251392,173,2014-04-16 21:43:00,"Beale at Market",56,2014-04-16 21:46:00,"Beale at Market",56,545,"Customer",94704
"597",251024,128,2014-04-16 17:43:00,"Broadway St at Battery St",82,2014-04-16 17:45:00,"Broadway St at Battery St",82,378,"Subscriber",95130
"598",250175,93,2014-04-16 09:03:00,"Embarcadero at Bryant",54,2014-04-16 09:04:00,"Embarcadero at Bryant",54,608,"Subscriber",94105
"599",250085,98,2014-04-16 08:38:00,"Embarcadero at Bryant",54,2014-04-16 08:39:00,"Embarcadero at Bryant",54,608,"Subscriber",94105
"600",249769,122,2014-04-15 21:25:00,"2nd at Townsend",61,2014-04-15 21:27:00,"2nd at Townsend",61,277,"Subscriber",94124
"601",249707,96,2014-04-15 20:09:00,"Broadway St at Battery St",82,2014-04-15 20:11:00,"Broadway St at Battery St",82,340,"Subscriber",94111
"602",249352,70,2014-04-15 17:20:00,"San Pedro Square",6,2014-04-15 17:21:00,"San Pedro Square",6,257,"Subscriber",95377
"603",249101,101,2014-04-15 14:54:00,"Arena Green / SAP Center",14,2014-04-15 14:56:00,"Arena Green / SAP Center",14,147,"Subscriber",95120
"604",248922,96,2014-04-15 12:00:00,"Grant Avenue at Columbus Avenue",73,2014-04-15 12:02:00,"Grant Avenue at Columbus Avenue",73,568,"Customer",NA
"605",248735,105,2014-04-15 09:30:00,"Palo Alto Caltrain Station",34,2014-04-15 09:32:00,"Palo Alto Caltrain Station",34,212,"Subscriber",94708
"606",248632,66,2014-04-15 08:55:00,"San Francisco Caltrain 2 (330 Townsend)",69,2014-04-15 08:57:00,"San Francisco Caltrain 2 (330 Townsend)",69,320,"Subscriber",94010
"607",248309,148,2014-04-14 23:56:00,"2nd at Folsom",62,2014-04-14 23:58:00,"2nd at Folsom",62,458,"Subscriber",94103
"608",247901,65,2014-04-14 17:34:00,"Mechanics Plaza (Market at Battery)",75,2014-04-14 17:35:00,"Mechanics Plaza (Market at Battery)",75,522,"Customer",NA
"609",247879,101,2014-04-14 17:27:00,"Beale at Market",56,2014-04-14 17:29:00,"Beale at Market",56,518,"Subscriber",94107
"610",247874,95,2014-04-14 17:24:00,"Steuart at Market",74,2014-04-14 17:26:00,"Steuart at Market",74,328,"Customer",29910
"611",246580,172,2014-04-13 14:58:00,"2nd at Folsom",62,2014-04-13 15:01:00,"2nd at Folsom",62,136,"Customer",NA
"612",246482,141,2014-04-13 12:51:00,"Washington at Kearny",46,2014-04-13 12:53:00,"Washington at Kearny",46,381,"Customer",90277
"613",246462,98,2014-04-13 12:19:00,"Grant Avenue at Columbus Avenue",73,2014-04-13 12:21:00,"Grant Avenue at Columbus Avenue",73,548,"Subscriber",94111
"614",246120,64,2014-04-12 16:10:00,"South Van Ness at Market",66,2014-04-12 16:11:00,"South Van Ness at Market",66,447,"Customer",NA
"615",246119,136,2014-04-12 16:10:00,"Embarcadero at Sansome",60,2014-04-12 16:12:00,"Embarcadero at Sansome",60,332,"Customer",20152
"616",246118,110,2014-04-12 16:10:00,"South Van Ness at Market",66,2014-04-12 16:12:00,"South Van Ness at Market",66,514,"Customer",NA
"617",246114,70,2014-04-12 16:04:00,"Mechanics Plaza (Market at Battery)",75,2014-04-12 16:06:00,"Mechanics Plaza (Market at Battery)",75,372,"Subscriber",94102
"618",246039,72,2014-04-12 14:47:00,"Yerba Buena Center of the Arts (3rd @ Howard)",68,2014-04-12 14:48:00,"Yerba Buena Center of the Arts (3rd @ Howard)",68,309,"Customer",NA
"619",245823,103,2014-04-12 09:49:00,"South Van Ness at Market",66,2014-04-12 09:51:00,"South Van Ness at Market",66,471,"Subscriber",94107
"620",245737,61,2014-04-12 04:28:00,"South Van Ness at Market",66,2014-04-12 04:29:00,"South Van Ness at Market",66,540,"Subscriber",94110
"621",245096,67,2014-04-11 14:10:00,"Harry Bridges Plaza (Ferry Building)",50,2014-04-11 14:11:00,"Harry Bridges Plaza (Ferry Building)",50,591,"Customer",NA
"622",244131,137,2014-04-10 17:30:00,"Golden Gate at Polk",59,2014-04-10 17:32:00,"Golden Gate at Polk",59,365,"Subscriber",94117
"623",244068,85,2014-04-10 17:10:00,"San Antonio Caltrain Station",29,2014-04-10 17:11:00,"San Antonio Caltrain Station",29,194,"Subscriber",94133
"624",243962,75,2014-04-10 16:21:00,"Yerba Buena Center of the Arts (3rd @ Howard)",68,2014-04-10 16:23:00,"Yerba Buena Center of the Arts (3rd @ Howard)",68,468,"Subscriber",94104
"625",243243,95,2014-04-10 07:56:00,"Clay at Battery",41,2014-04-10 07:58:00,"Clay at Battery",41,472,"Customer",4901
"626",242643,175,2014-04-09 17:06:00,"5th at Howard",57,2014-04-09 17:09:00,"5th at Howard",57,637,"Subscriber",94102
"627",242555,131,2014-04-09 16:37:00,"Market at 4th",76,2014-04-09 16:39:00,"Market at 4th",76,380,"Customer",NA
"628",242479,111,2014-04-09 15:57:00,"Harry Bridges Plaza (Ferry Building)",50,2014-04-09 15:58:00,"Harry Bridges Plaza (Ferry Building)",50,534,"Customer",20011
"629",242264,131,2014-04-09 12:25:00,"California Ave Caltrain Station",36,2014-04-09 12:27:00,"California Ave Caltrain Station",36,298,"Customer",11249
"630",241904,107,2014-04-09 08:46:00,"Clay at Battery",41,2014-04-09 08:48:00,"Clay at Battery",41,357,"Subscriber",94111
"631",241881,96,2014-04-09 08:38:00,"Temporary Transbay Terminal (Howard at Beale)",55,2014-04-09 08:40:00,"Temporary Transbay Terminal (Howard at Beale)",55,573,"Subscriber",94107
"632",241602,109,2014-04-08 23:28:00,"Embarcadero at Vallejo",48,2014-04-08 23:30:00,"Embarcadero at Vallejo",48,285,"Subscriber",94102
"633",241582,118,2014-04-08 22:42:00,"Market at 10th",67,2014-04-08 22:44:00,"Market at 10th",67,364,"Subscriber",94102
"634",241543,66,2014-04-08 21:00:00,"Grant Avenue at Columbus Avenue",73,2014-04-08 21:01:00,"Grant Avenue at Columbus Avenue",73,321,"Subscriber",94111
"635",240270,85,2014-04-08 08:49:00,"San Francisco Caltrain (Townsend at 4th)",70,2014-04-08 08:51:00,"San Francisco Caltrain (Townsend at 4th)",70,474,"Subscriber",95014
"636",239947,164,2014-04-08 00:01:00,"Embarcadero at Sansome",60,2014-04-08 00:03:00,"Embarcadero at Sansome",60,582,"Customer",95204
"637",239649,72,2014-04-07 18:07:00,"Broadway St at Battery St",82,2014-04-07 18:08:00,"Broadway St at Battery St",82,373,"Subscriber",95130
"638",239048,70,2014-04-07 12:14:00,"Grant Avenue at Columbus Avenue",73,2014-04-07 12:15:00,"Grant Avenue at Columbus Avenue",73,332,"Customer",NA
"639",238371,97,2014-04-06 18:49:00,"Townsend at 7th",65,2014-04-06 18:51:00,"Townsend at 7th",65,636,"Subscriber",94131
"640",238139,116,2014-04-06 13:46:00,"Embarcadero at Vallejo",48,2014-04-06 13:47:00,"Embarcadero at Vallejo",48,605,"Customer",94002
"641",237630,139,2014-04-05 14:40:00,"San Francisco Caltrain 2 (330 Townsend)",69,2014-04-05 14:42:00,"San Francisco Caltrain 2 (330 Townsend)",69,538,"Customer",NA
"642",237624,136,2014-04-05 14:34:00,"San Francisco Caltrain (Townsend at 4th)",70,2014-04-05 14:37:00,"San Francisco Caltrain (Townsend at 4th)",70,442,"Customer",NA
"643",236909,87,2014-04-04 17:15:00,"Market at Sansome",77,2014-04-04 17:16:00,"Market at Sansome",77,468,"Subscriber",95118
"644",236112,136,2014-04-03 22:47:00,"South Van Ness at Market",66,2014-04-03 22:50:00,"South Van Ness at Market",66,447,"Subscriber",94115
"645",236039,102,2014-04-03 19:47:00,"San Francisco Caltrain 2 (330 Townsend)",69,2014-04-03 19:49:00,"San Francisco Caltrain 2 (330 Townsend)",69,433,"Subscriber",94598
"646",235972,70,2014-04-03 18:49:00,"San Antonio Caltrain Station",29,2014-04-03 18:50:00,"San Antonio Caltrain Station",29,647,"Subscriber",94040
"647",234023,100,2014-04-02 13:12:00,"San Francisco Caltrain 2 (330 Townsend)",69,2014-04-02 13:14:00,"San Francisco Caltrain 2 (330 Townsend)",69,511,"Subscriber",94103
"648",233220,77,2014-04-01 16:07:00,"Commercial at Montgomery",45,2014-04-01 16:09:00,"Commercial at Montgomery",45,369,"Subscriber",94111
"649",233107,155,2014-04-01 12:05:00,"Mechanics Plaza (Market at Battery)",75,2014-04-01 12:08:00,"Mechanics Plaza (Market at Battery)",75,496,"Customer",NA
"650",232739,136,2014-04-01 00:10:00,"San Antonio Caltrain Station",29,2014-04-01 00:12:00,"San Antonio Caltrain Station",29,40,"Customer",94022
"651",232485,149,2014-03-31 17:55:00,"Market at 10th",67,2014-03-31 17:57:00,"Market at 10th",67,436,"Subscriber",94102
"652",232070,69,2014-03-31 09:06:00,"San Francisco Caltrain (Townsend at 4th)",70,2014-03-31 09:07:00,"San Francisco Caltrain (Townsend at 4th)",70,330,"Subscriber",94158
"653",231607,79,2014-03-30 17:50:00,"Beale at Market",56,2014-03-30 17:52:00,"Beale at Market",56,274,"Subscriber",95113
"654",231388,71,2014-03-30 13:39:00,"Washington at Kearny",46,2014-03-30 13:40:00,"Washington at Kearny",46,455,"Customer",30066
"655",231381,130,2014-03-30 13:33:00,"Davis at Jackson",42,2014-03-30 13:35:00,"Davis at Jackson",42,510,"Customer",90277
"656",231361,79,2014-03-30 13:01:00,"Steuart at Market",74,2014-03-30 13:02:00,"Steuart at Market",74,329,"Subscriber",94105
"657",230923,76,2014-03-28 23:49:00,"Market at 4th",76,2014-03-28 23:50:00,"Market at 4th",76,350,"Subscriber",94103
"658",230772,65,2014-03-28 19:05:00,"San Antonio Shopping Center",31,2014-03-28 19:07:00,"San Antonio Shopping Center",31,647,"Customer",98028
"659",229300,102,2014-03-27 18:09:00,"2nd at Townsend",61,2014-03-27 18:11:00,"2nd at Townsend",61,355,"Subscriber",94960
"660",229245,114,2014-03-27 17:48:00,"2nd at Townsend",61,2014-03-27 17:50:00,"2nd at Townsend",61,355,"Subscriber",94706
"661",229194,74,2014-03-27 17:34:00,"San Pedro Square",6,2014-03-27 17:35:00,"San Pedro Square",6,74,"Customer",30218
"662",228094,91,2014-03-26 21:03:00,"Embarcadero at Bryant",54,2014-03-26 21:05:00,"Embarcadero at Bryant",54,610,"Customer",94114
"663",227988,150,2014-03-26 19:16:00,"San Jose Diridon Caltrain Station",2,2014-03-26 19:18:00,"San Jose Diridon Caltrain Station",2,184,"Customer",90036
"664",227435,89,2014-03-26 12:25:00,"Powell Street BART",39,2014-03-26 12:26:00,"Powell Street BART",39,470,"Subscriber",94610
"665",227059,97,2014-03-25 19:33:00,"Market at 10th",67,2014-03-25 19:35:00,"Market at 10th",67,412,"Subscriber",94108
"666",225578,67,2014-03-24 17:36:00,"Market at 10th",67,2014-03-24 17:38:00,"Market at 10th",67,449,"Subscriber",94103
"667",225174,64,2014-03-24 12:58:00,"Townsend at 7th",65,2014-03-24 12:59:00,"Townsend at 7th",65,383,"Subscriber",94114
"668",224999,66,2014-03-24 10:08:00,"San Jose Diridon Caltrain Station",2,2014-03-24 10:09:00,"San Jose Diridon Caltrain Station",2,184,"Subscriber",94117
"669",224844,122,2014-03-24 08:50:00,"San Francisco Caltrain 2 (330 Townsend)",69,2014-03-24 08:52:00,"San Francisco Caltrain 2 (330 Townsend)",69,420,"Subscriber",94930
"670",224291,150,2014-03-23 14:21:00,"Japantown",9,2014-03-23 14:23:00,"Japantown",9,682,"Customer",95134
"671",224016,64,2014-03-22 19:26:00,"Embarcadero at Sansome",60,2014-03-22 19:27:00,"Embarcadero at Sansome",60,509,"Customer",NA
"672",223755,104,2014-03-22 14:08:00,"Redwood City Caltrain Station",22,2014-03-22 14:09:00,"Redwood City Caltrain Station",22,174,"Subscriber",94105
"673",223118,150,2014-03-21 16:56:00,"San Salvador at 1st",8,2014-03-21 16:59:00,"San Salvador at 1st",8,643,"Subscriber",94303
"674",222017,63,2014-03-20 19:11:00,"Post at Kearny",47,2014-03-20 19:12:00,"Post at Kearny",47,612,"Subscriber",94104
"675",220932,94,2014-03-20 08:37:00,"St James Park",13,2014-03-20 08:39:00,"St James Park",13,14,"Subscriber",95112
"676",220770,84,2014-03-20 07:43:00,"Castro Street and El Camino Real",32,2014-03-20 07:44:00,"Castro Street and El Camino Real",32,250,"Subscriber",94040
"677",220759,64,2014-03-20 07:34:00,"Harry Bridges Plaza (Ferry Building)",50,2014-03-20 07:35:00,"Harry Bridges Plaza (Ferry Building)",50,470,"Subscriber",94960
"678",220600,75,2014-03-19 21:13:00,"Spear at Folsom",49,2014-03-19 21:14:00,"Spear at Folsom",49,461,"Subscriber",94114
"679",220378,108,2014-03-19 18:19:00,"Market at Sansome",77,2014-03-19 18:21:00,"Market at Sansome",77,320,"Subscriber",94122
"680",219959,92,2014-03-19 15:32:00,"Embarcadero at Folsom",51,2014-03-19 15:33:00,"Embarcadero at Folsom",51,572,"Subscriber",94105
"681",219892,64,2014-03-19 14:23:00,"Powell at Post (Union Square)",71,2014-03-19 14:24:00,"Powell at Post (Union Square)",71,487,"Customer",NA
"682",219891,81,2014-03-19 14:23:00,"Powell at Post (Union Square)",71,2014-03-19 14:24:00,"Powell at Post (Union Square)",71,447,"Customer",NA
"683",219873,70,2014-03-19 14:07:00,"San Francisco Caltrain (Townsend at 4th)",70,2014-03-19 14:08:00,"San Francisco Caltrain (Townsend at 4th)",70,455,"Subscriber",94158
"684",219786,67,2014-03-19 12:50:00,"Market at Sansome",77,2014-03-19 12:51:00,"Market at Sansome",77,428,"Subscriber",94112
"685",219001,120,2014-03-18 19:28:00,"South Van Ness at Market",66,2014-03-18 19:30:00,"South Van Ness at Market",66,551,"Subscriber",94115
"686",218776,60,2014-03-18 17:50:00,"Mechanics Plaza (Market at Battery)",75,2014-03-18 17:51:00,"Mechanics Plaza (Market at Battery)",75,334,"Subscriber",94104
"687",216178,144,2014-03-16 21:27:00,"Mechanics Plaza (Market at Battery)",75,2014-03-16 21:29:00,"Mechanics Plaza (Market at Battery)",75,634,"Customer",95204
"688",216129,121,2014-03-16 19:13:00,"2nd at South Park",64,2014-03-16 19:15:00,"2nd at South Park",64,557,"Subscriber",94104
"689",215902,84,2014-03-16 15:14:00,"2nd at Townsend",61,2014-03-16 15:16:00,"2nd at Townsend",61,385,"Subscriber",94107
"690",215853,159,2014-03-16 14:35:00,"Powell Street BART",39,2014-03-16 14:37:00,"Powell Street BART",39,610,"Customer",886
"691",215807,166,2014-03-16 13:58:00,"Harry Bridges Plaza (Ferry Building)",50,2014-03-16 14:01:00,"Harry Bridges Plaza (Ferry Building)",50,401,"Customer",NA
"692",215593,147,2014-03-16 08:51:00,"Civic Center BART (7th at Market)",72,2014-03-16 08:53:00,"Civic Center BART (7th at Market)",72,429,"Customer",NA
"693",215209,105,2014-03-15 14:32:00,"Civic Center BART (7th at Market)",72,2014-03-15 14:33:00,"Civic Center BART (7th at Market)",72,420,"Subscriber",94114
"694",215189,170,2014-03-15 14:04:00,"Embarcadero at Sansome",60,2014-03-15 14:07:00,"Embarcadero at Sansome",60,443,"Customer",60068
"695",215107,171,2014-03-15 12:48:00,"Townsend at 7th",65,2014-03-15 12:51:00,"Townsend at 7th",65,523,"Customer",94107
"696",214690,99,2014-03-14 19:09:00,"Embarcadero at Bryant",54,2014-03-14 19:10:00,"Embarcadero at Bryant",54,266,"Subscriber",94111
"697",214630,69,2014-03-14 18:25:00,"Steuart at Market",74,2014-03-14 18:26:00,"Steuart at Market",74,402,"Subscriber",94103
"698",214626,114,2014-03-14 18:24:00,"San Jose Diridon Caltrain Station",2,2014-03-14 18:25:00,"San Jose Diridon Caltrain Station",2,177,"Subscriber",94709
"699",214074,75,2014-03-14 13:03:00,"Spear at Folsom",49,2014-03-14 13:04:00,"Spear at Folsom",49,523,"Subscriber",94112
"700",213275,74,2014-03-13 19:08:00,"Steuart at Market",74,2014-03-13 19:09:00,"Steuart at Market",74,408,"Subscriber",94158
"701",212843,153,2014-03-13 16:17:00,"Commercial at Montgomery",45,2014-03-13 16:20:00,"Commercial at Montgomery",45,377,"Subscriber",94105
"702",212224,94,2014-03-13 08:56:00,"Embarcadero at Folsom",51,2014-03-13 08:57:00,"Embarcadero at Folsom",51,621,"Subscriber",94105
"703",211814,133,2014-03-12 20:29:00,"St James Park",13,2014-03-12 20:31:00,"St James Park",13,668,"Subscriber",95112
"704",211671,94,2014-03-12 18:37:00,"San Jose Diridon Caltrain Station",2,2014-03-12 18:39:00,"San Jose Diridon Caltrain Station",2,182,"Subscriber",95112
"705",211523,116,2014-03-12 17:41:00,"Mechanics Plaza (Market at Battery)",75,2014-03-12 17:43:00,"Mechanics Plaza (Market at Battery)",75,375,"Subscriber",94111
"706",211327,62,2014-03-12 16:38:00,"San Francisco Caltrain (Townsend at 4th)",70,2014-03-12 16:39:00,"San Francisco Caltrain (Townsend at 4th)",70,404,"Subscriber",94105
"707",211319,63,2014-03-12 16:36:00,"Townsend at 7th",65,2014-03-12 16:38:00,"Townsend at 7th",65,448,"Subscriber",94903
"708",210353,62,2014-03-11 20:01:00,"Davis at Jackson",42,2014-03-11 20:02:00,"Davis at Jackson",42,309,"Subscriber",94111
"709",210138,66,2014-03-11 18:08:00,"Townsend at 7th",65,2014-03-11 18:10:00,"Townsend at 7th",65,384,"Subscriber",94107
"710",210028,137,2014-03-11 17:30:00,"San Francisco Caltrain (Townsend at 4th)",70,2014-03-11 17:32:00,"San Francisco Caltrain (Townsend at 4th)",70,269,"Subscriber",95608
"711",208647,94,2014-03-10 18:16:00,"2nd at Folsom",62,2014-03-10 18:17:00,"2nd at Folsom",62,624,"Subscriber",94703
"712",208463,92,2014-03-10 17:12:00,"Steuart at Market",74,2014-03-10 17:14:00,"Steuart at Market",74,388,"Subscriber",94133
"713",208063,89,2014-03-10 12:21:00,"Embarcadero at Sansome",60,2014-03-10 12:22:00,"Embarcadero at Sansome",60,277,"Subscriber",94133
"714",207182,157,2014-03-09 15:13:00,"St James Park",13,2014-03-09 15:15:00,"St James Park",13,182,"Subscriber",95112
"715",206452,87,2014-03-08 14:05:00,"Powell at Post (Union Square)",71,2014-03-08 14:07:00,"Powell at Post (Union Square)",71,328,"Subscriber",94109
"716",206392,100,2014-03-08 13:13:00,"Harry Bridges Plaza (Ferry Building)",50,2014-03-08 13:15:00,"Harry Bridges Plaza (Ferry Building)",50,596,"Customer",95121
"717",206339,179,2014-03-08 12:06:00,"San Francisco Caltrain (Townsend at 4th)",70,2014-03-08 12:09:00,"San Francisco Caltrain (Townsend at 4th)",70,578,"Customer",94086
"718",206008,64,2014-03-07 19:18:00,"Spear at Folsom",49,2014-03-07 19:19:00,"Spear at Folsom",49,367,"Subscriber",94105
"719",204677,107,2014-03-06 20:02:00,"San Francisco Caltrain 2 (330 Townsend)",69,2014-03-06 20:03:00,"San Francisco Caltrain 2 (330 Townsend)",69,407,"Subscriber",94107
"720",202979,75,2014-03-05 17:21:00,"Commercial at Montgomery",45,2014-03-05 17:22:00,"Commercial at Montgomery",45,489,"Subscriber",94105
"721",202211,167,2014-03-05 08:42:00,"Palo Alto Caltrain Station",34,2014-03-05 08:45:00,"Palo Alto Caltrain Station",34,81,"Subscriber",94131
"722",201676,70,2014-03-04 18:07:00,"Townsend at 7th",65,2014-03-04 18:08:00,"Townsend at 7th",65,456,"Subscriber",94901
"723",200593,91,2014-03-03 19:38:00,"San Francisco Caltrain (Townsend at 4th)",70,2014-03-03 19:40:00,"San Francisco Caltrain (Townsend at 4th)",70,409,"Subscriber",94107
"724",199497,79,2014-03-02 17:40:00,"Spear at Folsom",49,2014-03-02 17:42:00,"Spear at Folsom",49,546,"Subscriber",94105
"725",199465,91,2014-03-02 16:38:00,"Rengstorff Avenue / California Street",33,2014-03-02 16:40:00,"Rengstorff Avenue / California Street",33,126,"Customer",94040
"726",199464,125,2014-03-02 16:38:00,"Rengstorff Avenue / California Street",33,2014-03-02 16:40:00,"Rengstorff Avenue / California Street",33,97,"Customer",94040
"727",198940,119,2014-03-01 12:12:00,"Grant Avenue at Columbus Avenue",73,2014-03-01 12:14:00,"Grant Avenue at Columbus Avenue",73,605,"Subscriber",94133
"728",198827,66,2014-03-01 08:56:00,"Market at 10th",67,2014-03-01 08:57:00,"Market at 10th",67,594,"Customer",NA
"729",588746,62,2014-12-31 15:12:00,"Embarcadero at Vallejo",48,2014-12-31 15:13:00,"Embarcadero at Vallejo",48,317,"Customer",30097
